tweet_id,timestamp,rating_numerator,rating_denominator,name,main_source,dog_stage,retweet_count,favorite_count,img_num,dog_breed_prediction,prediction_confidence
821107785811234820,2017-01-16 21:32:06,11,10,No name,iphone,doggo,1976,9079,1,pomeranian,0.85659
821044531881721856,2017-01-16 17:20:45,12,10,Flash,iphone,,2127,11970,1,old_english_sheepdog,0.14802
820749716845686786,2017-01-15 21:49:15,13,10,Sunny,iphone,,9227,29858,2,golden_retriever,0.8380120000000001
820690176645140481,2017-01-15 17:52:40,84,70,No name,iphone,,3004,11595,2,west_highland_white_terrier,0.872064
820314633777061888,2017-01-14 17:00:24,14,10,No name,iphone,,523,3163,2,gordon_setter,0.940724
819952236453363712,2017-01-13 17:00:21,13,10,Oliver,iphone,puppo,1082,5020,1,american_staffordshire_terrier,0.925505
819588359383371776,2017-01-12 16:54:26,13,10,Jazzy,iphone,,1870,9165,1,cardigan,0.5479350000000001
819347104292290561,2017-01-12 00:55:47,12,10,Anna,iphone,,1116,6850,3,rottweiler,0.909106
819227688460238848,2017-01-11 17:01:16,12,10,Finn,iphone,,6246,21808,1,border_terrier,0.482452
819004803107983360,2017-01-11 02:15:36,14,10,Bo,iphone,doggo,34559,82733,1,standard_poodle,0.351308
818627210458333184,2017-01-10 01:15:10,13,10,Wafer,iphone,,7063,21243,1,labrador_retriever,0.384188
818614493328580609,2017-01-10 00:24:38,12,10,Bear,iphone,,2355,9311,4,chihuahua,0.450722
818259473185828864,2017-01-09 00:53:55,12,10,Florence,iphone,,2088,10426,1,miniature_schnauzer,0.367368
818145370475810820,2017-01-08 17:20:31,11,10,Autumn,iphone,,2370,11625,1,golden_retriever,0.621931
817827839487737858,2017-01-07 20:18:46,13,10,Buddy,iphone,,25147,48674,1,cocker_spaniel,0.387608
817777686764523521,2017-01-07 16:59:28,13,10,Dido,iphone,multiclass,2521,10232,1,curly_coated_retriever,0.733256
817536400337801217,2017-01-07 01:00:41,12,10,Eugene,iphone,,2731,11133,2,pug,0.971358
817415592588222464,2017-01-06 17:00:38,11,10,Strudel,iphone,,890,5301,1,doberman,0.806163
817171292965273600,2017-01-06 00:49:53,13,10,Tebow,iphone,,1871,8317,1,golden_retriever,0.295483
817120970343411712,2017-01-05 21:29:55,13,10,No name,iphone,,2415,11554,1,saluki,0.568809
817056546584727552,2017-01-05 17:13:55,11,10,Chloe,iphone,,1519,8145,1,kelpie,0.8644149999999999
816816676327063552,2017-01-05 01:20:46,12,10,Timber,iphone,,1898,9487,1,malamute,0.668164
816697700272001025,2017-01-04 17:27:59,12,10,Binky,iphone,,2059,9251,1,chihuahua,0.756992
816336735214911488,2017-01-03 17:33:39,11,10,Dudley,iphone,,1804,8172,1,labrador_retriever,0.91933
816091915477250048,2017-01-03 01:20:49,12,10,Comet,iphone,,1991,8484,3,pomeranian,0.967345
815990720817401858,2017-01-02 18:38:42,11,10,Jack,iphone,,944,4692,1,chihuahua,0.428756
815966073409433600,2017-01-02 17:00:46,13,10,No name,iphone,pupper,7875,21150,1,tibetan_mastiff,0.506312
815736392542261248,2017-01-02 01:48:06,11,10,Akumi,iphone,,2122,9315,3,border_collie,0.5489069999999999
815639385530101762,2017-01-01 19:22:38,12,10,Titan,iphone,,1555,7828,1,german_shepherd,0.8179529999999999
814986499976527872,2016-12-31 00:08:17,11,10,Cooper,iphone,pupper,1187,7258,1,dalmatian,0.999828
814638523311648768,2016-12-30 01:05:33,12,10,Olivia,iphone,,2527,10699,2,golden_retriever,0.650814
814530161257443328,2016-12-29 17:54:58,12,10,Alf,iphone,,1742,8221,1,miniature_poodle,0.626913
814153002265309185,2016-12-28 16:56:16,12,10,Oshie,iphone,,8116,27281,1,golden_retriever,0.490068
813910438903693312,2016-12-28 00:52:25,11,10,Chubbs,iphone,doggo,1735,8860,1,siberian_husky,0.6993550000000001
813812741911748608,2016-12-27 18:24:12,14,10,Gary,iphone,,13044,34660,1,french_bulldog,0.709146
813800681631023104,2016-12-27 17:36:16,12,10,Sky,iphone,,1650,7885,1,malamute,0.501159
813217897535406080,2016-12-26 03:00:30,13,10,Atlas,iphone,,6852,17706,1,samoyed,0.905972
813202720496779264,2016-12-26 02:00:11,11,10,No name,iphone,doggo,1706,8775,1,cocker_spaniel,0.701852
813187593374461952,2016-12-26 01:00:05,13,10,No name,iphone,,4048,18850,1,golden_retriever,0.888181
813142292504645637,2016-12-25 22:00:04,13,10,No name,iphone,,2245,8091,3,beagle,0.848735
813127251579564032,2016-12-25 21:00:18,11,10,No name,iphone,doggo,2924,11217,1,norwegian_elkhound,0.4324159999999999
813096984823349248,2016-12-25 19:00:02,11,10,Rocky,iphone,doggo,3390,10044,1,great_dane,0.128056
813081950185472002,2016-12-25 18:00:17,11,10,Baron,iphone,,2598,9426,2,doberman,0.909951
813066809284972545,2016-12-25 17:00:08,12,10,Tyr,iphone,,1830,7545,1,toy_terrier,0.7764
813051746834595840,2016-12-25 16:00:16,13,10,Bauer,iphone,,6866,19932,1,golden_retriever,0.914804
812781120811126785,2016-12-24 22:04:54,10,10,Swagger,iphone,,1787,7158,1,bull_mastiff,0.989316
812709060537683968,2016-12-24 17:18:34,12,10,Brandi,iphone,,1353,6296,1,irish_setter,0.326873
812372279581671427,2016-12-23 19:00:19,13,10,Moe,iphone,,3427,12946,2,golden_retriever,0.7848729999999999
811985624773361665,2016-12-22 17:23:53,11,10,Ted,iphone,,1312,6921,1,staffordshire_bullterrier,0.6105729999999999
811744202451197953,2016-12-22 01:24:33,13,10,Halo,iphone,,1479,7165,1,pekinese,0.386082
811627233043480576,2016-12-21 17:39:46,10,10,Augie,iphone,,2856,12083,1,beagle,0.39628
811386762094317568,2016-12-21 01:44:13,11,10,Craig,iphone,pupper,5990,19890,1,pembroke,0.804177
810984652412424192,2016-12-19 23:06:23,24,7,Sam,iphone,,1335,5062,1,golden_retriever,0.8713420000000001
810896069567610880,2016-12-19 17:14:23,11,10,Hunter,iphone,,1646,8552,1,flat_coated_retriever,0.8208040000000001
810657578271330305,2016-12-19 01:26:42,11,10,Pavlov,iphone,,2471,10436,1,malamute,0.753521
810284430598270976,2016-12-18 00:43:57,13,10,Phil,iphone,,10503,33351,1,malamute,0.620768
810254108431155201,2016-12-17 22:43:27,12,10,Gus,iphone,,3169,13987,1,staffordshire_bullterrier,0.292556
809920764300447744,2016-12-17 00:38:52,10,10,No name,iphone,,3686,14795,1,norwich_terrier,0.397163
809448704142938112,2016-12-15 17:23:04,12,10,No name,iphone,,1371,6613,1,greater_swiss_mountain_dog,0.375415
809220051211603969,2016-12-15 02:14:29,12,10,Kyro,iphone,,5255,18911,1,pomeranian,0.8195110000000001
809084759137812480,2016-12-14 17:16:53,11,10,Wallace,iphone,,3307,12574,1,vizsla,0.911412
808838249661788160,2016-12-14 00:57:20,13,10,Ito,iphone,,2868,9649,1,rottweiler,0.36953
808501579447930884,2016-12-13 02:39:32,12,10,Koda,iphone,,2456,10767,2,airedale,0.454239
808106460588765185,2016-12-12 00:29:28,12,10,No name,iphone,multiclass,2071,8396,1,golden_retriever,0.426183
808001312164028416,2016-12-11 17:31:39,12,10,Cooper,iphone,,3318,11864,1,labrador_retriever,0.730959
807621403335917568,2016-12-10 16:22:02,14,10,Ollie,iphone,pupper,3392,13871,3,golden_retriever,0.873233
807106840509214720,2016-12-09 06:17:20,13,10,Stephan,iphone,,51716,111751,1,chihuahua,0.50537
807010152071229440,2016-12-08 23:53:08,12,10,Lennon,iphone,,3638,12488,1,golden_retriever,0.610807
806542213899489280,2016-12-07 16:53:43,11,10,Waffles,iphone,,2219,9746,1,vizsla,0.938617
806219024703037440,2016-12-06 19:29:28,11,10,No name,iphone,,1134,6143,1,chow,0.835102
805932879469572096,2016-12-06 00:32:26,12,10,Major,iphone,,1803,7894,1,norwegian_elkhound,0.657967
805826884734976000,2016-12-05 17:31:15,12,10,Duke,iphone,,1717,6246,1,siberian_husky,0.248926
805520635690676224,2016-12-04 21:14:20,13,10,Zeke,iphone,,1552,5489,1,malinois,0.643147
805207613751304193,2016-12-04 00:30:29,12,10,Shooter,iphone,,1629,7487,1,pembroke,0.244705
804738756058218496,2016-12-02 17:27:25,12,10,Django,iphone,,3604,13003,1,tibetan_mastiff,0.91579
803773340896923648,2016-11-30 01:31:12,12,10,Diogi,iphone,puppo,2591,9568,2,miniature_pinscher,0.817066
803638050916102144,2016-11-29 16:33:36,13,10,No name,iphone,pupper,3887,10387,1,labrador_retriever,0.372776
803276597545603072,2016-11-28 16:37:19,11,10,Winston,iphone,,2301,9566,1,pembroke,0.457086
802952499103731712,2016-11-27 19:09:28,12,10,Marley,iphone,,1875,8586,1,chow,0.944032
802572683846291456,2016-11-26 18:00:13,12,10,Winnie,iphone,,2360,8527,1,golden_retriever,0.610171
802239329049477120,2016-11-25 19:55:35,12,10,Loki,iphone,puppo,2460,8657,2,eskimo_dog,0.482498
801958328846974976,2016-11-25 01:18:59,12,10,Ronnie,iphone,,1599,7371,1,staffordshire_bullterrier,0.327887
801538201127157760,2016-11-23 21:29:33,12,10,Wallace,iphone,,1954,7826,1,pembroke,0.550506
801167903437357056,2016-11-22 20:58:07,13,10,Milo,iphone,,5526,23204,1,cocker_spaniel,0.74022
801115127852503040,2016-11-22 17:28:25,12,10,Bones,iphone,multiclass,1986,7685,1,dalmatian,0.823356
800751577355128832,2016-11-21 17:23:47,12,10,Mauve,iphone,,2638,10097,2,cocker_spaniel,0.771984
800513324630806528,2016-11-21 01:37:04,11,10,Chef,iphone,,2834,12510,1,pembroke,0.8289040000000001
800388270626521089,2016-11-20 17:20:08,12,10,Doc,iphone,floofer,2638,10631,2,golden_retriever,0.35986
800141422401830912,2016-11-20 00:59:15,13,10,Peaches,iphone,,2396,14525,3,golden_retriever,0.938048
799757965289017345,2016-11-18 23:35:32,13,10,Sobe,iphone,doggo,2005,7986,1,border_collie,0.442534
799422933579902976,2016-11-18 01:24:14,12,10,Longfellow,iphone,,1801,7694,1,miniature_pinscher,0.58363
799297110730567681,2016-11-17 17:04:16,11,10,Jeffrey,iphone,,2569,9397,1,malamute,0.985028
799063482566066176,2016-11-17 01:35:54,11,10,Mister,iphone,,2342,7700,2,norfolk_terrier,0.334436
798933969379225600,2016-11-16 17:01:16,12,10,Iroh,iphone,,4162,12438,1,siberian_husky,0.703224
798925684722855936,2016-11-16 16:28:21,11,10,Shadow,iphone,,1363,7164,1,west_highland_white_terrier,0.539463
798209839306514432,2016-11-14 17:03:50,13,10,Cooper,iphone,,2425,9934,1,pekinese,0.524583
797971864723324932,2016-11-14 01:18:12,12,10,No name,iphone,pupper,2893,10970,1,american_staffordshire_terrier,0.489845
797545162159308800,2016-11-12 21:02:38,12,10,Cassie,iphone,,4623,13894,1,pembroke,0.954089
797236660651966464,2016-11-12 00:36:46,12,10,Pancake,iphone,,6168,18956,2,collie,0.767005
796865951799083009,2016-11-11 00:03:42,12,10,Tyr,iphone,,1830,7322,1,cardigan,0.8391290000000001
796759840936919040,2016-11-10 17:02:03,11,10,Romeo,iphone,,2838,11221,1,american_staffordshire_terrier,0.463996
796484825502875648,2016-11-09 22:49:15,12,10,No name,iphone,doggo,1654,7194,1,cocker_spaniel,0.116924
796387464403357696,2016-11-09 16:22:22,12,10,Snicku,iphone,,3895,10472,1,pekinese,0.461164
796149749086875649,2016-11-09 00:37:46,11,10,Ruby,iphone,,13391,30559,1,golden_retriever,0.600276
796116448414461957,2016-11-08 22:25:27,11,10,No name,iphone,,2254,8652,1,cardigan,0.700182
796080075804475393,2016-11-08 20:00:55,12,10,Yogi,iphone,,2173,8028,1,chow,0.973846
796031486298386433,2016-11-08 16:47:50,13,10,Daisy,iphone,,3505,10283,1,golden_retriever,0.893775
795464331001561088,2016-11-07 03:14:10,13,10,No name,iphone,doggo,22001,46853,1,golden_retriever,0.193082
795400264262053889,2016-11-06 22:59:35,12,10,Brody,iphone,,2688,9525,2,golden_retriever,0.925494
794332329137291264,2016-11-04 00:15:59,12,10,Nimbus,iphone,,2541,9145,1,samoyed,0.988307
793962221541933056,2016-11-02 23:45:19,12,10,Maximus,iphone,,4584,15924,1,labrador_retriever,0.8616510000000001
793845145112371200,2016-11-02 16:00:06,13,10,Clark,iphone,,1750,8783,1,old_english_sheepdog,0.7652770000000001
793601777308463104,2016-11-01 23:53:02,12,10,Dobby,iphone,,1519,7589,1,miniature_pinscher,0.538981
793500921481273345,2016-11-01 17:12:16,12,10,Fiona,iphone,,2237,10139,2,golden_retriever,0.3261219999999999
793286476301799424,2016-11-01 03:00:09,13,10,Moreton,iphone,,8604,23371,1,afghan_hound,0.2746369999999999
793271401113350145,2016-11-01 02:00:14,12,10,Dave,iphone,,2250,8264,1,siberian_husky,0.2316949999999999
793256262322548741,2016-11-01 01:00:05,12,10,No name,iphone,,7815,18952,1,basset,0.2076219999999999
793241302385262592,2016-11-01 00:00:38,13,10,Tucker,iphone,,3082,10003,1,golden_retriever,0.559308
793226087023144960,2016-10-31 23:00:11,11,10,Juno,iphone,,2721,9294,1,wire_haired_fox_terrier,0.456047
793195938047070209,2016-10-31 21:00:23,12,10,Lily,iphone,puppo,5282,14473,2,labrador_retriever,0.654762
793180763617361921,2016-10-31 20:00:05,11,10,Newt,iphone,,1867,6575,1,lakeland_terrier,0.266824
793165685325201412,2016-10-31 19:00:10,12,10,Benji,iphone,,2631,8914,1,golden_retriever,0.946224
793150605191548928,2016-10-31 18:00:14,11,10,Nida,iphone,,1598,5862,1,italian_greyhound,0.193869
793120401413079041,2016-10-31 16:00:13,11,10,Robin,iphone,,3693,12040,1,labrador_retriever,0.7249439999999999
792773781206999040,2016-10-30 17:02:53,12,10,Monster,iphone,,1574,7007,1,yorkshire_terrier,0.912804
792394556390137856,2016-10-29 15:55:58,12,10,BeBe,iphone,,4020,12742,2,cocker_spaniel,0.746387
792050063153438720,2016-10-28 17:07:05,11,10,Remus,iphone,,1674,6784,2,komondor,0.942856
791672322847637504,2016-10-27 16:06:04,13,10,No name,iphone,,2932,11163,1,golden_retriever,0.705092
791406955684368384,2016-10-26 22:31:36,12,10,Levi,iphone,,3862,12498,4,pembroke,0.972629
791312159183634433,2016-10-26 16:14:55,12,10,Mabel,iphone,,2369,8330,4,miniature_pinscher,0.892925
790987426131050500,2016-10-25 18:44:32,12,10,Misty,iphone,,1992,9317,1,cocker_spaniel,0.349195
790698755171364864,2016-10-24 23:37:28,12,10,Mosby,iphone,,1809,7811,1,bernese_mountain_dog,0.996541
790337589677002753,2016-10-23 23:42:19,12,10,Maggie,iphone,,1770,7426,1,pembroke,0.658808
790277117346975746,2016-10-23 19:42:02,11,10,Bruce,iphone,,2960,11918,1,labrador_retriever,0.427742
789628658055020548,2016-10-22 00:45:17,13,10,Eli,iphone,,1652,7089,1,chow,0.260702
789599242079838210,2016-10-21 22:48:24,12,10,Brownie,iphone,,1797,6388,2,chesapeake_bay_retriever,0.8788219999999999
789530877013393408,2016-10-21 18:16:44,12,10,Rizzy,iphone,,3162,11097,3,schipperke,0.363272
789268448748703744,2016-10-21 00:53:56,10,10,Stella,iphone,,2450,8672,1,malamute,0.81286
789137962068021249,2016-10-20 16:15:26,12,10,Bo,iphone,,2610,9233,2,chihuahua,0.746135
788765914992902144,2016-10-19 15:37:03,12,10,Butter,iphone,,9674,25933,1,cocker_spaniel,0.500509
788412144018661376,2016-10-18 16:11:17,11,10,Dexter,iphone,,4934,14745,1,golden_retriever,0.805238
788178268662984705,2016-10-18 00:41:57,13,10,No name,iphone,,1981,6911,2,samoyed,0.73548
788150585577050112,2016-10-17 22:51:57,13,10,Leo,iphone,,1202,5806,3,chow,0.814145
787810552592695296,2016-10-17 00:20:47,11,10,Frank,iphone,,2844,8166,2,pug,0.362835
787717603741622272,2016-10-16 18:11:26,13,10,Tonks,iphone,puppo,2589,9717,3,german_shepherd,0.992339
787397959788929025,2016-10-15 21:01:17,11,10,Moose,iphone,,2670,10345,1,chihuahua,0.900483
786963064373534720,2016-10-14 16:13:10,12,10,Rory,iphone,,7441,25308,1,golden_retriever,0.915303
786709082849828864,2016-10-13 23:23:56,75,10,Logan,iphone,,5739,17383,1,pomeranian,0.467321
786664955043049472,2016-10-13 20:28:35,12,10,No name,iphone,,2368,10060,1,leonberg,0.512034
786595970293370880,2016-10-13 15:54:28,11,10,Dale,iphone,,2922,8991,1,pembroke,0.709512
786363235746385920,2016-10-13 00:29:39,13,10,Rizzo,iphone,doggo,3223,10292,1,golden_retriever,0.929266
786233965241827333,2016-10-12 15:55:59,11,10,Mattie,iphone,,4385,14423,1,labrador_retriever,0.478193
785872687017132033,2016-10-11 16:00:24,12,10,Rusty,iphone,,1674,6353,1,great_pyrenees,0.392108
785533386513321988,2016-10-10 17:32:08,11,10,Dallas,iphone,,1843,8604,2,miniature_pinscher,0.4360229999999999
784826020293709826,2016-10-08 18:41:19,13,10,Rusty,iphone,,3013,9586,1,chow,0.0903414
784517518371221505,2016-10-07 22:15:26,11,10,Frankie,iphone,,2369,8505,2,malamute,0.757764
784431430411685888,2016-10-07 16:33:21,12,10,Stormy,iphone,,1184,5451,1,miniature_poodle,0.744819
783821107061198850,2016-10-06 00:08:09,12,10,Mairi,iphone,,1830,6996,1,lakeland_terrier,0.265659
783695101801398276,2016-10-05 15:47:27,12,10,Loomis,iphone,,2992,9882,3,chow,0.314265
783466772167098368,2016-10-05 00:40:09,11,10,Finn,iphone,,2077,7990,1,chihuahua,0.789
783391753726550016,2016-10-04 19:42:03,13,10,Godi,iphone,,5099,16015,4,norwegian_elkhound,0.87713
783334639985389568,2016-10-04 15:55:06,12,10,Dave,iphone,,10894,27524,2,cardigan,0.593858
783085703974514689,2016-10-03 23:25:55,11,10,Earl,iphone,,2022,7743,1,chesapeake_bay_retriever,0.240602
782747134529531904,2016-10-03 01:00:34,11,10,Deacon,iphone,doggo,1319,7078,1,golden_retriever,0.560699
782722598790725632,2016-10-02 23:23:04,10,10,Penny,iphone,,5021,16312,1,irish_setter,0.574557
782598640137187329,2016-10-02 15:10:30,11,10,Timmy,iphone,,1768,7388,1,malamute,0.8408709999999999
782305867769217024,2016-10-01 19:47:08,12,10,Sampson,iphone,doggo,5131,15729,1,briard,0.5044270000000001
781661882474196992,2016-09-30 01:08:10,5,10,No name,iphone,,2529,9889,1,pembroke,0.438087
781251288990355457,2016-09-28 21:56:36,11,10,Oakley,iphone,,1931,7926,2,mexican_hairless,0.8877709999999999
781163403222056960,2016-09-28 16:07:23,10,10,No name,iphone,,2584,9284,1,shetland_sheepdog,0.973841
780858289093574656,2016-09-27 19:54:58,10,10,Dash,iphone,,1868,6810,1,chesapeake_bay_retriever,0.488555
780800785462489090,2016-09-27 16:06:28,11,10,Koda,iphone,,1202,5198,2,siberian_husky,0.951963
780601303617732608,2016-09-27 02:53:48,12,10,Hercules,iphone,,3127,11436,1,saint_bernard,0.995143
780543529827336192,2016-09-26 23:04:13,12,10,No name,iphone,,1628,5956,1,golden_retriever,0.628312
780459368902959104,2016-09-26 17:29:48,11,10,Bear,iphone,,1005,5003,1,great_dane,0.3824909999999999
780192070812196864,2016-09-25 23:47:39,11,10,No name,iphone,,2091,8224,1,vizsla,0.144012
779834332596887552,2016-09-25 00:06:08,11,10,Scout,iphone,,6507,17778,1,golden_retriever,0.99383
779056095788752897,2016-09-22 20:33:42,13,10,No name,iphone,,4215,13915,1,chihuahua,0.721188
778990705243029504,2016-09-22 16:13:51,11,10,Jay,iphone,,6663,18770,2,cocker_spaniel,0.7153510000000001
778748913645780993,2016-09-22 00:13:04,11,10,Mya,iphone,,1208,6467,1,staffordshire_bullterrier,0.351434
778650543019483137,2016-09-21 17:42:10,10,10,Strider,iphone,,1393,5427,1,german_shepherd,0.515699
778624900596654080,2016-09-21 16:00:17,11,10,Penny,iphone,,943,4346,2,airedale,0.786089
778408200802557953,2016-09-21 01:39:11,14,10,No name,iphone,,4011,12877,3,pembroke,0.8483620000000001
778383385161035776,2016-09-21 00:00:35,13,10,Nala,iphone,,1019,5508,1,collie,0.3452659999999999
778286810187399168,2016-09-20 17:36:50,11,10,Stanley,iphone,,3065,9748,1,boston_bull,0.3220699999999999
778039087836069888,2016-09-20 01:12:28,12,10,No name,iphone,pupper,2468,7996,2,german_shepherd,0.717776
778027034220126208,2016-09-20 00:24:34,27,10,Sophie,iphone,pupper,1494,6203,1,clumber,0.946718
777885040357281792,2016-09-19 15:00:20,3,10,Wesley,iphone,,1517,6000,1,afghan_hound,0.123529
777684233540206592,2016-09-19 01:42:24,12,10,No name,iphone,,2728,10635,1,cocker_spaniel,0.253442
777621514455814149,2016-09-18 21:33:11,12,10,Derek,iphone,,2344,8229,1,chow,0.999823
777189768882946048,2016-09-17 16:57:35,12,10,Jeffrey,iphone,,3988,13334,2,chihuahua,0.988412
776813020089548800,2016-09-16 16:00:31,12,10,Solomon,iphone,,1114,4608,1,toy_poodle,0.51661
776477788987613185,2016-09-15 17:48:25,11,10,Huck,iphone,pupper,2562,8255,1,labrador_retriever,0.8848389999999999
776218204058357768,2016-09-15 00:36:55,13,10,No name,iphone,floofer,14746,28113,1,samoyed,0.940326
776201521193218049,2016-09-14 23:30:38,10,10,O,iphone,,2337,9034,1,rottweiler,0.502228
775842724423557120,2016-09-13 23:44:54,12,10,Blue,iphone,,2466,11045,2,chow,0.520022
775364825476165632,2016-09-12 16:05:54,11,10,Finley,iphone,doggo,2717,6954,3,beagle,0.571229
775085132600442880,2016-09-11 21:34:30,13,10,Tucker,iphone,,4376,14636,1,chow,0.316565
774757898236878852,2016-09-10 23:54:11,12,10,Finley,iphone,,1656,8142,1,toy_poodle,0.7199409999999999
774639387460112384,2016-09-10 16:03:16,10,10,Sprinkles,iphone,,1616,6369,1,walker_hound,0.6275930000000001
774314403806253056,2016-09-09 18:31:54,14,10,No name,iphone,,5095,20565,3,eskimo_dog,0.5960449999999999
773922284943896577,2016-09-08 16:33:46,12,10,Heinrich,iphone,,1629,6063,1,pomeranian,0.554331
773704687002451968,2016-09-08 02:09:06,12,10,Loki,iphone,,1498,6243,2,silky_terrier,0.324251
773670353721753600,2016-09-07 23:52:41,10,10,Shakespeare,iphone,,1225,5060,1,old_english_sheepdog,0.969311
773547596996571136,2016-09-07 15:44:53,11,10,Chelsea,iphone,pupper,5700,20841,1,norwegian_elkhound,0.372202
773191612633579521,2016-09-06 16:10:20,12,10,Grey,iphone,,3809,9402,1,blenheim_spaniel,0.427766
772826264096874500,2016-09-05 15:58:34,11,10,Roosevelt,iphone,,2212,7575,1,basset,0.915351
772581559778025472,2016-09-04 23:46:12,10,10,No name,iphone,,1588,6119,3,newfoundland,0.574345
772193107915964416,2016-09-03 22:02:38,12,10,Willem,iphone,pupper,1291,5686,1,pembroke,0.3679449999999999
772152991789019136,2016-09-03 19:23:13,10,10,No name,iphone,,1054,3596,2,golden_retriever,0.275318
772117678702071809,2016-09-03 17:02:54,12,10,Jack,iphone,,688,3556,1,labrador_retriever,0.217821
772114945936949249,2016-09-03 16:52:02,10,10,Finn,iphone,,440,2585,1,chihuahua,0.803293
772102971039580160,2016-09-03 16:04:27,11,10,Penny,iphone,,866,3777,1,pembroke,0.54178
771770456517009408,2016-09-02 18:03:10,11,10,Davey,iphone,,3143,11299,1,papillon,0.53318
771500966810099713,2016-09-02 00:12:18,12,10,Dakota,iphone,,2422,7783,1,labrador_retriever,0.833952
771380798096281600,2016-09-01 16:14:48,11,10,Fizz,iphone,,4677,9925,1,collie,0.503728
771102124360998913,2016-08-31 21:47:27,12,10,Charlie,iphone,,1337,5869,1,labrador_retriever,0.568789
770787852854652928,2016-08-31 00:58:39,10,10,Winston,iphone,,1105,4625,1,bernese_mountain_dog,0.787812
770772759874076672,2016-08-30 23:58:40,11,10,Sebastian,iphone,,1328,4894,1,chow,0.979515
770293558247038976,2016-08-29 16:14:30,10,10,Jackson,iphone,,1357,5859,1,italian_greyhound,0.931668
770069151037685760,2016-08-29 01:22:47,10,10,Carbon,iphone,,2127,7154,1,boston_bull,0.414965
769940425801170949,2016-08-28 16:51:16,12,10,Klein,iphone,,8843,29322,1,miniature_pinscher,0.796313
769695466921623552,2016-08-28 00:37:54,13,10,Titan,iphone,,1564,6051,1,pug,0.407117
769212283578875904,2016-08-26 16:37:54,12,10,DonDon,iphone,,1601,5089,1,golden_retriever,0.166538
768970937022709760,2016-08-26 00:38:52,12,10,Kirby,Vine,,6006,13419,1,pomeranian,0.182358
768855141948723200,2016-08-25 16:58:45,11,10,Jesse,iphone,,827,3941,1,chow,0.7202189999999999
768609597686943744,2016-08-25 00:43:02,10,10,Lou,iphone,,1099,3864,1,basenji,0.183283
768596291618299904,2016-08-24 23:50:10,12,10,Oakley,iphone,,1189,4740,1,great_pyrenees,0.729745
768473857036525572,2016-08-24 15:43:39,11,10,Chevy,iphone,,3163,12787,1,labrador_retriever,0.73917
767754930266464257,2016-08-22 16:06:54,11,10,Philbert,iphone,,4964,15002,1,vizsla,0.307794
767500508068192258,2016-08-21 23:15:55,12,10,Louie,iphone,,2152,7065,1,chow,0.483228
767122157629476866,2016-08-20 22:12:29,13,10,Rupert,iphone,,2652,9562,2,toy_poodle,0.873841
766793450729734144,2016-08-20 00:26:19,10,10,Rufus,iphone,,1260,4755,1,beagle,0.451697
766693177336135680,2016-08-19 17:47:52,11,10,Brudge,iphone,,730,3801,1,doberman,0.948355
766423258543644672,2016-08-18 23:55:18,9,10,Shadoe,iphone,,1459,5647,2,keeshond,0.995823
766313316352462849,2016-08-18 16:38:26,12,10,Oscar,iphone,,1735,6349,1,toy_poodle,0.966896
766069199026450432,2016-08-18 00:28:24,12,10,Juno,iphone,,778,3952,1,redbone,0.484855
766008592277377025,2016-08-17 20:27:34,11,10,Angel,iphone,,461,3544,1,welsh_springer_spaniel,0.7281529999999999
765719909049503744,2016-08-17 01:20:27,12,10,Brat,iphone,,1997,6812,1,golden_retriever,0.969518
765669560888528897,2016-08-16 22:00:23,12,10,Tove,iphone,,1133,4860,1,beagle,0.993333
765395769549590528,2016-08-16 03:52:26,13,10,No name,iphone,,3119,25141,1,pembroke,0.509491
765371061932261376,2016-08-16 02:14:15,11,10,Louie,iphone,pupper,2007,6686,2,golden_retriever,0.829456
765222098633691136,2016-08-15 16:22:20,10,10,Gromit,iphone,,3122,10943,1,dalmatian,0.556595
764857477905154048,2016-08-14 16:13:27,12,10,Aubie,iphone,,1650,6091,1,bernese_mountain_dog,0.7920590000000001
764259802650378240,2016-08-13 00:38:30,10,10,Kota,iphone,,1395,5650,1,german_shepherd,0.973677
763837565564780549,2016-08-11 20:40:41,11,10,Alfie,iphone,,3822,11780,1,malamute,0.375098
763183847194451968,2016-08-10 01:23:03,8,10,Clark,iphone,,1359,5066,1,miniature_poodle,0.354674
762699858130116608,2016-08-08 17:19:51,11,10,Leela,iphone,,3316,11376,1,kelpie,0.519047
762471784394268675,2016-08-08 02:13:34,12,10,Glenn,iphone,,5925,10527,1,samoyed,0.540276
762464539388485633,2016-08-08 01:44:46,12,10,Buddy,iphone,,3841,9658,4,chow,0.999953
761976711479193600,2016-08-06 17:26:19,12,10,Shelby,iphone,,1831,5052,3,labrador_retriever,0.475552
761599872357261312,2016-08-05 16:28:54,11,10,Sephie,iphone,,1102,3888,1,gordon_setter,0.240427
761334018830917632,2016-08-04 22:52:29,10,10,Bruce,iphone,,1342,4839,1,norwegian_elkhound,0.8229360000000001
761292947749015552,2016-08-04 20:09:17,11,10,Bonaparte,iphone,,1001,4200,1,standard_poodle,0.6608930000000001
761004547850530816,2016-08-04 01:03:17,11,10,Bo,iphone,,3217,10660,1,golden_retriever,0.735163
760893934457552897,2016-08-03 17:43:45,11,10,Wishes,iphone,doggo,890,3578,1,blenheim_spaniel,0.113992
760656994973933572,2016-08-03 02:02:14,11,10,Rose,iphone,,1753,6188,1,golden_retriever,0.760546
